TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT,IS_PRIMARY_KEY
dbo,tblIrvWeightTemplate,flngAccountKey,4,int,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplate,fstrName,5,nvarchar,255,NO,NULL,NO
dbo,tblIrvWeightTemplate,flngDefaultWeight,6,int,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplate,fintDefaultAxles,7,smallint,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplate,fblnActive,8,tinyint,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplate,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,tblIrvWeightTemplate,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplateDetail,fi64TemplateKey,1,bigint,NULL,NO,NULL,YES
dbo,tblIrvWeightTemplateDetail,fstrJurisdiction,2,nvarchar,2,NO,NULL,YES
dbo,tblIrvWeightTemplateDetail,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblIrvWeightTemplateDetail,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplateDetail,flngWeight,5,int,NULL,NO,NULL,NO
dbo,tblIrvWeightTemplateDetail,fstrWho,6,nvarchar,10,NO,NULL,NO
dbo,tblIrvWeightTemplateDetail,fdtmWhen,7,datetime,NULL,NO,NULL,NO
dbo,tblItemAssociation,fi64AssociationKey,1,bigint,NULL,NO,NULL,YES
dbo,tblItemAssociation,fintSequence,2,smallint,NULL,NO,NULL,YES
dbo,tblItemAssociation,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblItemAssociation,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblItemAssociation,fstrItemAssociationType,5,nvarchar,30,NO,NULL,NO
dbo,tblItemAssociation,fstrSource,6,nvarchar,20,NO,NULL,NO
dbo,tblItemAssociation,fi64SourceKey,7,bigint,NULL,NO,NULL,NO
dbo,tblItemAssociation,fstrSourceType,8,nvarchar,30,NO,NULL,NO
dbo,tblItemAssociation,fstrSourceId,9,nvarchar,255,NO,NULL,NO
dbo,tblItemAssociation,fstrDestination,10,nvarchar,20,NO,NULL,NO
dbo,tblItemAssociation,fi64Destinationkey,11,bigint,NULL,NO,NULL,NO
dbo,tblItemAssociation,fstrDestinationType,12,nvarchar,30,NO,NULL,NO
dbo,tblItemAssociation,fstrDestinationId,13,nvarchar,255,NO,NULL,NO
dbo,tblItemAssociation,fdtmCreated,14,datetime,NULL,NO,NULL,NO
dbo,tblItemAssociation,fstrCreatedBy,15,nvarchar,10,NO,NULL,NO
dbo,tblItemAssociation,fdtmReversed,16,datetime,NULL,NO,NULL,NO
dbo,tblItemAssociation,fstrReversedWho,17,nvarchar,10,NO,NULL,NO
dbo,tblItemAssociation,fstrWho,18,nvarchar,10,NO,NULL,NO
dbo,tblItemAssociation,fdtmWhen,19,datetime,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,fi64FmActionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblJobMonitorAction,fstrAction,2,nvarchar,30,NO,NULL,NO
dbo,tblJobMonitorAction,fdtmProcessed,3,datetime,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,flngJobStreamKey,4,int,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,flngJobStreamJobKey,5,int,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,fi64WebServiceGatewayOutKey,6,bigint,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,fblnError,7,tinyint,NULL,NO,NULL,NO
dbo,tblJobMonitorAction,fstrErrorMessage,8,nvarchar,-1,NO,NULL,NO
dbo,tblJobMonitorAction,fstrData,9,nvarchar,-1,NO,NULL,NO
dbo,tblJobMonitorAction,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblJobMonitorAction,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,flngJobStreamKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStream,flngVer,2,int,NULL,NO,NULL,NO
dbo,tblJobStream,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJobStream,fstrEnvironment,4,nvarchar,3,NO,NULL,NO
dbo,tblJobStream,fstrJobStream,5,nvarchar,12,NO,NULL,NO
dbo,tblJobStream,fdtmScheduledStart,6,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,fstrJobStreamStatus,7,nvarchar,6,NO,NULL,NO
dbo,tblJobStream,fdtmRunDate,8,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,fdtmStart,9,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,fdtmStop,10,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,fblnStopStream,11,tinyint,NULL,NO,NULL,NO
dbo,tblJobStream,fstrMachine,12,nvarchar,100,NO,NULL,NO
dbo,tblJobStream,flngPollCount,13,int,NULL,NO,NULL,NO
dbo,tblJobStream,fdtmPollLast,14,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,flngPollInterval,15,int,NULL,NO,NULL,NO
dbo,tblJobStream,fintRetry,16,smallint,NULL,NO,NULL,NO
dbo,tblJobStream,fstrEmailFailure,17,nvarchar,255,NO,NULL,NO
dbo,tblJobStream,fstrEmailGeneral,18,nvarchar,255,NO,NULL,NO
dbo,tblJobStream,fdtmTransactionCheck,19,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,flngMaxThreads,20,int,NULL,NO,NULL,NO
dbo,tblJobStream,fblnBop,21,tinyint,NULL,NO,NULL,NO
dbo,tblJobStream,flngCrmKey,22,int,NULL,NO,NULL,NO
dbo,tblJobStream,fvntCallTree,23,varbinary,-1,YES,NULL,NO
dbo,tblJobStream,fstrCreatedBy,24,nvarchar,10,NO,NULL,NO
dbo,tblJobStream,fdtmCreated,25,datetime,NULL,NO,NULL,NO
dbo,tblJobStream,fstrWho,26,nvarchar,10,NO,NULL,NO
dbo,tblJobStream,fdtmWhen,27,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamBop,flngJobBopKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamBop,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblJobStreamBop,flngJobStreamKey,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamBop,flngJobStreamJobKey,4,int,NULL,NO,NULL,NO
dbo,tblJobStreamBop,fstrSource,5,nvarchar,12,NO,NULL,NO
dbo,tblJobStreamBop,fstrSourceId,6,nvarchar,50,NO,NULL,NO
dbo,tblJobStreamBop,fstrAdded,7,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamBop,fdtmAdded,8,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamBop,fstrAborted,9,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamBop,fdtmAborted,10,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamBop,fstrBo,11,nvarchar,30,NO,NULL,NO
dbo,tblJobStreamBop,fstrDatabase,12,nvarchar,50,NO,NULL,NO
dbo,tblJobStreamBop,fstrSql,13,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamBop,fimgData,14,varbinary,-1,YES,NULL,NO
dbo,tblJobStreamBop,flngCount,15,int,NULL,NO,NULL,NO
dbo,tblJobStreamBop,fblnRandomize,16,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamBop,fstrWho,17,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamBop,fdtmWhen,18,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamBopItems,flngJobBopKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamBopItems,flngSequence,2,int,NULL,NO,NULL,YES
dbo,tblJobStreamBopItems,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamBopItems,fdtmProcessed,4,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamBopItems,fcurDuration,5,money,NULL,NO,NULL,NO
dbo,tblJobStreamBopItems,fblnInError,6,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamBopItems,fstrError,7,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamBopItems,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamBopItems,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamCallTree,flngCallTreeKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamCallTree,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblJobStreamCallTree,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamCallTree,fstrJobStream,4,nvarchar,12,NO,NULL,NO
dbo,tblJobStreamCallTree,fintOrder,5,smallint,NULL,NO,NULL,NO
dbo,tblJobStreamCallTree,fstrUser,6,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamCallTree,fdtmBegin,7,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamCallTree,fdtmEnd,8,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamCallTree,fstrNote,9,nvarchar,2000,NO,NULL,NO
dbo,tblJobStreamCallTree,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamCallTree,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamDocumentation,flngJobStreamJobKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamDocumentation,fstrDeveloperPrimary,2,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrDeveloperSecondary,3,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrFailProcedureOperator,4,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrFailProcedureInfo,5,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentation,fblnMustRun,6,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamDocumentation,fblnRunAgain,7,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrDescriptionOp,8,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrFailProcedureInfoOp,9,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentation,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamDocumentation,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamDocumentationOp,fstrJobStream,1,nvarchar,12,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,fstrJob,2,nvarchar,12,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,fstrQueue,3,nvarchar,30,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,fstrEvent,4,nvarchar,12,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,fstrLanguage,5,nvarchar,3,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,flngVer,6,int,NULL,NO,NULL,YES
dbo,tblJobStreamDocumentationOp,flngVerLast,7,int,NULL,NO,NULL,NO
dbo,tblJobStreamDocumentationOp,fstrDescriptionOp,8,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentationOp,fstrFailProcedureInfoOp,9,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamDocumentationOp,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamDocumentationOp,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngJobStreamJobKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamJobs,flngVer,2,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngJobStreamKey,4,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngJobId,5,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngOrder,6,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrCriteria,7,nvarchar,500,NO,NULL,NO
dbo,tblJobStreamJobs,fstrJob,8,nvarchar,12,NO,NULL,NO
dbo,tblJobStreamJobs,fblnQueue,9,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrQueue,10,nvarchar,50,NO,NULL,NO
dbo,tblJobStreamJobs,fstrEvent,11,nvarchar,12,NO,NULL,NO
dbo,tblJobStreamJobs,fstrServers,12,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fstrSuccess,13,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fblnStopStream,14,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fblnMustChangeParms,15,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngStopAtErrors,16,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fdblErrorPercentage,17,float,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrEmailAddr,18,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fstrEmailMessage,19,nvarchar,2000,NO,NULL,NO
dbo,tblJobStreamJobs,fstrEmailAddrComplete,20,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fstrEmailMessageComplete,21,nvarchar,2000,NO,NULL,NO
dbo,tblJobStreamJobs,fblnRun,22,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrStatus,23,nvarchar,6,NO,NULL,NO
dbo,tblJobStreamJobs,fstrStats,24,nvarchar,20,NO,NULL,NO
dbo,tblJobStreamJobs,fstrJobExe,25,nvarchar,30,NO,NULL,NO
dbo,tblJobStreamJobs,fblnParameters,26,tinyint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrParameters,27,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamJobs,fstrBom,28,nvarchar,30,NO,NULL,NO
dbo,tblJobStreamJobs,flngProcessedAtStart,29,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngInErrorAtStart,30,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngDeadLocksAtStart,31,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngTimeOutAtStart,32,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fdblSecondsAtStart,33,float,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fdblSeconds,34,float,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngProcessed,35,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngInError,36,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngDeadLocks,37,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngTimeOut,38,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngCount,39,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmStart,40,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmStop,41,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fintRetry,42,smallint,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrAddedWho,43,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmAddedWhen,44,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrRunWho,45,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmRunWhen,46,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrParamsWho,47,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmParamsWhen,48,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrGrouping,49,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fstrMachine,50,nvarchar,100,NO,NULL,NO
dbo,tblJobStreamJobs,flngStartGroup,51,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,flngEndGroup,52,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrDependency,53,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,flngCrmKey,54,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,fstrMaxDurationMinutesCalc,55,nvarchar,255,NO,NULL,NO
dbo,tblJobStreamJobs,fstrMaxDurationComment,56,nvarchar,2000,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmMaxDuration,57,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobs,FSTRWHO,58,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamJobs,fdtmWhen,59,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamJobSql,flngJobStreamJobKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamJobSql,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblJobStreamJobSql,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamJobSql,fstrSql,4,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamJobSql,fstrWho,5,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamJobSql,fdtmWhen,6,datetime,NULL,NO,NULL,NO
dbo,tblJobStreamLog,flngJobLogKey,1,int,NULL,NO,NULL,YES
dbo,tblJobStreamLog,flngJobStreamKey,2,int,NULL,NO,NULL,NO
dbo,tblJobStreamLog,flngJobStreamJobKey,3,int,NULL,NO,NULL,NO
dbo,tblJobStreamLog,fstrAction,4,nvarchar,6,NO,NULL,NO
dbo,tblJobStreamLog,fstrDescription,5,nvarchar,-1,NO,NULL,NO
dbo,tblJobStreamLog,FSTRWHO,6,nvarchar,10,NO,NULL,NO
dbo,tblJobStreamLog,FDTMWHEN,7,datetime,NULL,NO,NULL,NO
dbo,tblJOURNAL,flngJournalKey,1,int,NULL,NO,NULL,YES
dbo,tblJOURNAL,flngVer,2,int,NULL,NO,NULL,NO
dbo,tblJOURNAL,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblJOURNAL,fstrWho,4,nvarchar,10,NO,NULL,NO
dbo,tblJOURNAL,fdtmWhen,5,datetime,NULL,NO,NULL,NO
dbo,tblKioskSession,fi64SessionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblKioskSession,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblKioskSession,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblKioskSession,fstrSessionId,4,nvarchar,36,NO,NULL,NO
dbo,tblKioskSession,fstrClientSessionId,5,nvarchar,36,NO,NULL,NO
dbo,tblKioskSession,fstrSource,6,nvarchar,8,NO,NULL,NO
dbo,tblKioskSession,fstrSessionType,7,nvarchar,12,NO,NULL,NO
dbo,tblKioskSession,fstrLanguage,8,nvarchar,3,NO,NULL,NO
dbo,tblKioskSession,flngCustomerKey,9,int,NULL,NO,NULL,NO
dbo,tblKioskSession,fdtmCreated,10,datetime,NULL,NO,NULL,NO
dbo,tblKioskSession,fdtmCancelled,11,datetime,NULL,NO,NULL,NO
dbo,tblKioskSession,fstrWho,12,nvarchar,10,NO,NULL,NO
dbo,tblKioskSession,fdtmWhen,13,datetime,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,fi64KioskAccountKey,1,bigint,NULL,NO,NULL,YES
dbo,tblKioskSessionToAccount,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblKioskSessionToAccount,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,fstrKioskAccountId,4,nvarchar,36,NO,NULL,NO
dbo,tblKioskSessionToAccount,fi64SessionKey,5,bigint,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,flngAccountKey,6,int,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,flngCustomerKey,7,int,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,fstrAccountType,8,nvarchar,6,NO,NULL,NO
dbo,tblKioskSessionToAccount,fstrKioskAccountType,9,nvarchar,12,NO,NULL,NO
dbo,tblKioskSessionToAccount,fblnPrimary,10,tinyint,NULL,NO,NULL,NO
dbo,tblKioskSessionToAccount,fvntDetails,11,varbinary,-1,YES,NULL,NO
dbo,tblKioskSessionToAccount,fstrWho,12,nvarchar,10,NO,NULL,NO
dbo,tblKioskSessionToAccount,fdtmWhen,13,datetime,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblKioskTransaction,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblKioskTransaction,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fstrTransactionId,4,nvarchar,36,NO,NULL,NO
dbo,tblKioskTransaction,fi64SessionKey,5,bigint,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fi64KioskAccountKey,6,bigint,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fstrTransactionType,7,nvarchar,12,NO,NULL,NO
dbo,tblKioskTransaction,flngAccountKey,8,int,NULL,NO,NULL,NO
dbo,tblKioskTransaction,flngCustomerKey,9,int,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fdtmCreated,10,datetime,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fdtmPosted,11,datetime,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fdtmCancelled,12,datetime,NULL,NO,NULL,NO
dbo,tblKioskTransaction,fstrWho,13,nvarchar,10,NO,NULL,NO
dbo,tblKioskTransaction,fdtmWhen,14,datetime,NULL,NO,NULL,NO
dbo,tblKPIAll,fi64KPIKey,1,bigint,NULL,NO,NULL,YES
dbo,tblKPIAll,fstrKPIType,2,nvarchar,12,NO,NULL,NO
dbo,tblKPIAll,fintSubType,3,smallint,NULL,NO,NULL,NO
dbo,tblKPIAll,fstrSubType,4,nvarchar,30,NO,NULL,NO
dbo,tblKPIAll,flngCount,5,int,NULL,NO,NULL,NO
dbo,tblKPIAll,fcurAmount,6,money,NULL,NO,NULL,NO
dbo,tblKPIAll,fdtmFrom,7,datetime,NULL,NO,NULL,NO
dbo,tblKPIAll,fdtmTo,8,datetime,NULL,NO,NULL,NO
dbo,tblKPIAll,fdtmLastUpdate,9,datetime,NULL,NO,NULL,NO
dbo,tblKPIAll,flngCrmKey,10,int,NULL,NO,NULL,NO
dbo,tblKPIAll,fstrParameters,11,nvarchar,2000,NO,NULL,NO
dbo,tblKPIAll,fstrWho,12,nvarchar,10,NO,NULL,NO
dbo,tblKPIAll,fdtmWhen,13,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fi64KPIKey,1,bigint,NULL,NO,NULL,YES
dbo,tblKPICurrent,fi64KPIKeyCurrent,2,bigint,NULL,NO,NULL,NO
dbo,tblKPICurrent,fstrKPIType,3,nvarchar,12,NO,NULL,NO
dbo,tblKPICurrent,fstrSubType,4,nvarchar,30,NO,NULL,NO
dbo,tblKPICurrent,fintSubType,5,smallint,NULL,NO,NULL,NO
dbo,tblKPICurrent,flngCount,6,int,NULL,NO,NULL,NO
dbo,tblKPICurrent,fcurAmount,7,money,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmFrom,8,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmTo,9,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmEarlyUpdate,10,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmLastUpdate,11,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmLastStore,12,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,fdtmLastRefresh,13,datetime,NULL,NO,NULL,NO
dbo,tblKPICurrent,flngCrmKey,14,int,NULL,NO,NULL,NO
dbo,tblKPIHeader,fstrKPIType,1,nvarchar,12,NO,NULL,YES
dbo,tblKPIHeader,fstrSubType,2,nvarchar,50,NO,NULL,YES
dbo,tblKPIHeader,fintSubType,3,smallint,NULL,NO,NULL,YES
dbo,tblKPIHeader,flngFolderKey,4,int,NULL,NO,NULL,NO
dbo,tblKPIThresholds,fstrKPIType,1,nvarchar,12,NO,NULL,YES
dbo,tblKPIThresholds,fstrSubType,2,nvarchar,30,NO,NULL,YES
dbo,tblKPIThresholds,fstrUser,3,nvarchar,10,NO,NULL,YES
dbo,tblKPIThresholds,fdtmEffectiveFrom,4,datetime,NULL,NO,NULL,YES
dbo,tblKPIThresholds,fdtmEffectiveTo,5,datetime,NULL,NO,NULL,NO
dbo,tblKPIThresholds,fcurMediumThreshold,6,money,NULL,NO,NULL,NO
dbo,tblKPIThresholds,fcurHighThreshold,7,money,NULL,NO,NULL,NO
dbo,tblKPIUser,fstrUser,1,nvarchar,10,NO,NULL,YES
dbo,tblKPIUser,fintSeq,2,smallint,NULL,NO,NULL,YES
dbo,tblKPIUser,fstrUserGroup,3,nvarchar,50,NO,NULL,NO
dbo,tblKPIUser,fstrKPIType,4,nvarchar,12,NO,NULL,NO
dbo,tblKPIUser,fstrSubType,5,nvarchar,50,NO,NULL,NO
dbo,tblKPIUser,fintSubType,6,smallint,NULL,NO,NULL,NO
dbo,tblKPIUser,fstrGaugeType,7,nvarchar,20,NO,NULL,NO
dbo,tblKPIUser,fintNotifyLevel,8,smallint,NULL,NO,NULL,NO
dbo,tblKPIUser,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,tblKPIUser,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,tblKPIUserGroup,fstrUser,1,nvarchar,10,NO,NULL,YES
dbo,tblKPIUserGroup,fstrUserGroup,2,nvarchar,50,NO,NULL,YES
dbo,tblKPIUserGroup,fintSeq,3,smallint,NULL,NO,NULL,NO
dbo,tblKPIUserGroup,fstrWho,4,nvarchar,10,NO,NULL,NO
dbo,tblKPIUserGroup,fdtmWhen,5,datetime,NULL,NO,NULL,NO
dbo,tblLanguage,flngCustomerKey,1,int,NULL,NO,NULL,YES
dbo,tblLanguage,flngAccountKey,2,int,NULL,NO,NULL,YES
dbo,tblLanguage,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblLanguage,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblLanguage,flngPrimaryIndicatorKey,5,int,NULL,NO,NULL,NO
dbo,tblLanguage,fstrPrimaryLanguage,6,nvarchar,50,NO,NULL,NO
dbo,tblLanguage,fstrSecondaryLanguage,7,nvarchar,50,NO,NULL,NO
dbo,tblLanguage,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,tblLanguage,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,tblLead,flngLeadKey,1,int,NULL,NO,NULL,YES
dbo,tblLead,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblLead,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblLead,fstrLeadCategory,4,nvarchar,30,NO,NULL,NO
dbo,tblLead,fstrLeadType,5,nvarchar,30,NO,NULL,NO
dbo,tblLead,fstrLeadWorkArea,6,nvarchar,30,NO,NULL,NO
dbo,tblLead,fstrManager,7,nvarchar,10,NO,NULL,NO
dbo,tblLead,flngCustomerKey,8,int,NULL,NO,NULL,NO
dbo,tblLead,flngAccountKey,9,int,NULL,NO,NULL,NO
dbo,tblLead,fdtmFilingPeriod,10,datetime,NULL,NO,NULL,NO
dbo,tblLead,fstrAccountType,11,nvarchar,6,NO,NULL,NO
dbo,tblLead,flngSourceDiscoveryKey,12,int,NULL,NO,NULL,NO
dbo,tblLead,fstrRecordKey,13,nvarchar,30,NO,NULL,NO
dbo,tblLead,flngTeamKey,14,int,NULL,NO,NULL,NO
dbo,tblLead,flngDocKey,15,int,NULL,NO,NULL,NO
dbo,tblLead,flngCRMKey,16,int,NULL,NO,NULL,NO
dbo,tblLead,fstrNextAction,17,nvarchar,12,NO,NULL,NO
dbo,tblLead,flngNextActionTaskKey,18,int,NULL,NO,NULL,NO
dbo,tblLead,fstrNextActionWho,19,nvarchar,10,NO,NULL,NO
dbo,tblLead,fdtmNextActionDue,20,datetime,NULL,NO,NULL,NO
dbo,tblLead,fstrNextActionLogEntry,21,nvarchar,255,NO,NULL,NO
dbo,tblLead,fblnNextActionInError,22,tinyint,NULL,NO,NULL,NO
